id,xcentroid,ycentroid,sharpness,roundness1,roundness2,npix,peak,flux,mag,daofind_mag,snr
103,65.86489327713682,184.0901015935861,0.4343386505420906,0.2978711724281311,-0.5183364767681322,25,2.566195011138916,39.22896957397461,-3.9840173721313477,-0.4703871131575818,16.197490692138672
136,152.04188227186435,256.2162395851778,0.45538074544696716,0.28636690974235535,-0.04211836400526687,25,2.5390915870666504,28.0363712310791,-3.619304656982422,-0.8065325452082446,16.023380279541016
153,173.55587510847215,283.5198614156254,0.4331694318138528,-0.00012631791469175369,-0.003706742354437143,25,2.5243561267852783,31.708417892456055,-3.752936363220215,-0.6868916179055218,15.928719520568848
53,186.77674010196424,86.36889371760425,0.4386213908896035,0.16967685520648956,0.11838596756755318,25,2.5204873085021973,30.45421600341797,-3.709118604660034,-0.7347574797669841,15.9038667678833
34,262.2370117397191,61.38848755683569,0.44928167725894125,0.03894289955496788,-0.06873643512549307,25,2.4889113903045654,28.42476463317871,-3.634242057800293,-0.7650934830035017,15.701025009155273
155,2.065529427612853,297.57143039083184,0.35211242224574035,0.24971386790275574,-0.17416478564336585,25,2.4581265449523926,30.871578216552734,-3.7238969802856445,-0.8281321214877699,15.503264427185059
156,181.3084962637056,298.12975715321403,0.340071347359162,-0.08802537620067596,-0.41996714913819416,25,2.4544756412506104,26.69317626953125,-3.5660006999969482,-1.0079275139049073,15.47981071472168
150,151.10331312240334,279.2597354213208,0.4518506113288546,0.45318859815597534,0.02341489995500195,25,2.439181089401245,29.424036026000977,-3.67175555229187,-0.697304195500035,15.381559371948242
55,72.92389002931122,87.18971092442912,0.4584878449460483,0.2471557855606079,-0.47812590008831424,25,2.4229109287261963,36.703102111816406,-3.911756992340088,-0.3859797173755091,15.2770414352417
133,44.02626155128254,246.5259006439005,0.4517495335266801,0.25328415632247925,0.19648088722039966,25,2.4171230792999268,29.071142196655273,-3.6586551666259766,-0.7008142231004579,15.239860534667969
88,119.9854759370433,159.16089269617981,0.44894556924568063,-0.23948462307453156,0.2454349379243767,25,2.335393190383911,32.659523010253906,-3.785024642944336,-0.5017564771227674,14.714831352233887
126,250.4044415890843,225.95674423510155,0.4302286732427344,0.2506559491157532,0.04643119219807894,25,2.2978575229644775,33.4716911315918,-3.8116941452026367,-0.406993675383815,14.47370433807373
68,113.4556881187541,134.08234933154526,0.44730305667326653,-0.23424087464809418,-0.005591267536353708,25,2.2831428050994873,27.89314079284668,-3.613743543624878,-0.6166161484511992,14.379178047180176
131,132.53891985250502,238.53592697388174,0.4370493054184884,-0.10788217931985855,-0.13784874311457307,25,2.241922616958618,27.2655086517334,-3.589034080505371,-0.5944950805859646,14.114381790161133
19,47.23037988042733,34.81413047218252,0.44814888475748266,0.19077199697494507,0.09610992116956726,25,2.2214841842651367,27.985361099243164,-3.6173272132873535,-0.5576212841251218,13.983085632324219
132,223.35743892177786,242.9049412309308,0.4344164308554642,0.30709168314933777,0.046962539371060284,25,2.211564302444458,31.291526794433594,-3.7385668754577637,-0.38488481849714146,13.919361114501953
116,188.62075610564867,209.94821093273077,0.44511070326376634,0.4418337941169739,-0.11361375272083542,25,2.197627305984497,26.721881866455078,-3.5671675205230713,-0.5884256884070425,13.829830169677734
28,109.55285528694269,51.89995672431174,0.4260493061845625,-0.11577232927083969,0.09351219574001572,25,2.17789626121521,31.306800842285156,-3.7390968799591064,-0.3905540447066487,13.703079223632812
5,40.71250452391443,9.89589144177599,0.45384537008592635,-0.15436303615570068,0.022642007144337666,25,2.1354763507843018,27.87833595275879,-3.6131670475006104,-0.4714826013933416,13.43057632446289
99,183.63747790872546,176.35338770477915,0.42872713197466483,0.6218818426132202,0.33543345634328403,25,2.133857488632202,32.10955047607422,-3.7665855884552,-0.2845810271956384,13.42017650604248
127,161.31877775810653,226.52807522936104,0.45112423037176513,0.15625415742397308,0.010803600923870369,25,2.1334726810455322,25.08536720275879,-3.498551368713379,-0.5713685851603552,13.417704582214355
32,245.12041881446655,56.448350907675845,0.45822134701734235,0.25556597113609314,-0.04045525479119219,25,2.1155903339385986,23.482818603515625,-3.426875591278076,-0.602792643788663,13.302828788757324
100,83.94707287070787,179.82678649305217,0.4631251798939901,0.08609598875045776,0.018638981376406044,25,2.08909273147583,23.5975341796875,-3.432166576385498,-0.5759776407837048,13.132610321044922
98,107.26531695785852,174.07426099203207,0.4518644104238321,0.048283446580171585,0.04014407833799504,25,2.073791742324829,22.91865348815918,-3.400472640991211,-0.6015630698383035,13.034317016601562
16,236.25987039690955,32.075230392195785,0.43049771875258713,-0.6705960631370544,-0.2781827407549637,25,1.9904307126998901,25.573074340820312,-3.5194573402404785,-0.41375513937065944,12.498809814453125
83,113.44997993380451,155.17443831064713,0.44747101411827894,-0.12870991230010986,-0.06924377079851415,25,1.973683476448059,21.330339431762695,-3.3224942684173584,-0.5809951669314052,12.391225814819336
139,126.30758563777573,264.98190313259573,0.46498195735453496,-0.2814476788043976,0.332145815683465,25,1.9664744138717651,30.534299850463867,-3.7119698524475098,-0.19462011523657105,12.344915390014648
22,26.60528061211194,39.6990071487793,0.45190340682253505,-0.2103252112865448,-0.04868576407234201,25,1.9549058675765991,22.742578506469727,-3.392099142074585,-0.5227943784530796,12.270599365234375
92,60.50178867784108,162.68965714280296,0.4459517632211022,0.295261949300766,0.11303831396861157,25,1.953765869140625,24.514223098754883,-3.4735453128814697,-0.4231962982127062,12.263276100158691
51,268.0415003335338,84.47103593882615,0.4563889056346933,0.08712982386350632,0.1339078808150562,25,1.9515085220336914,19.67374610900879,-3.234717607498169,-0.5970228169150211,12.248775482177734
63,33.04954333523,127.4625210914365,0.45826866370261005,-0.38528135418891907,0.5389334761643874,25,1.9213624000549316,31.78183937072754,-3.7554476261138916,-0.06830789822260178,12.0551176071167
